table_name	column_index	column_name	column_title	datatype	scale	precision	nullable	default_value	is_auto_inc	fk_table	fk_column_name	is_required	input_type	input_length	onChange	is_data_column	is_display_column	is_key_field	column_text	optionlist_query	url
hardware	3	hardware_type_id	Hardware Type	int	4	0	N		N	hardware_type	hardware_type_id	Y	optionlist			Y	Y	Y	Type of hardware	"SELECT hardware_type_id, name FROM $TB_HARDWARE_TYPE ORDER BY name"	
hardware	4	other_type	Other Hardware Type	varchar	50	0	Y		N			N	text	25		Y	Y	Y	Only fill in if Type is Other		
hardware	5	make	Make	varchar	50	0	Y		N			N	text	25		Y	Y	Y	Make or Manufacturer of this hardware		
hardware	6	model	Model	varchar	50	0	Y		N			N	text	25		Y	Y	Y	Model number of this hardware		
hardware	7	serial_number	Serial Number	varchar	50	0	Y		N			N	text	25		Y	Y	Y	serial number		
hardware	8	year	Year	varchar	10	0	Y		N			N	text	10		Y	Y	N	Year of manufacture		
hardware	9	uri	URI	varchar	255	0	Y		N			N	text	75		Y	Y	N	URL for this hardware		SELF
hardware	10	comment	Comment	text	16	0	Y		N			N	textarea	4		Y	Y	N	Additional comments		
hardware	11	date_created	Date Record Created	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
hardware	12	created_by_id	Record Created By	int	4	0	N	1	N	contact	contact_id					N	N				
hardware	13	date_modified	Date Record Modified	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
hardware	14	modified_by_id	Record Modified By	int	4	0	N	1	N	contact	contact_id					N	N				
hardware	15	owner_group_id	Owner Group ID	int	4	0	N	1	N	work_group	work_group_id					N	N				
hardware	16	record_status	Record Status	char	1	0	N	N	N							N	N				
software_type	1	software_type_id	Software Type ID	int	4	0	N		Y							N	N				pkDEFAULT
software_type	2	name	Software Type Name	varchar	255	0	N		N			Y	text	50		Y	Y	Y	"Name of software type (e.g., operating system, database, spreadsheet, spot finder, etc.)"		
software_type	3	comment	Comment	text	16	0	Y		N			N	textarea	4		Y	Y	N	Additional notes		
software_type	4	sort_order	Sort Order	int	4	0	N	10	N			N	text	10		Y	Y	N	Number to control the default sort order		
software_type	5	date_created	Date Record Created	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
software_type	6	created_by_id	Record Created By	int	4	0	N	1	N	contact	contact_id					N	N				
software_type	7	date_modified	Date Record Modified	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
software_type	8	modified_by_id	Record Modified By	int	4	0	N	1	N	contact	contact_id					N	N				
software_type	9	owner_group_id	Owner Group ID	int	4	0	N	1	N	work_group	work_group_id					N	N				
software_type	10	record_status	Record Status	char	1	0	N	N	N							N	N				
software	1	software_id	Software ID	int	4	0	N		Y							N	N				pkDEFAULT
software	2	contact_id	Contact	int	4	0	N		N	contact	contact_id	Y	optionlist			Y	Y	Y	Vendor/creator contact for this software	"SELECT contact_id, last_name||', '||first_name||' ('||organization||')' AS ""name"" FROM $TB_CONTACT C INNER JOIN $TB_ORGANIZATION O ON ( C.organization_id = O.organization_id ) ORDER BY last_name,first_name,organization"	
software	3	software_type_id	Software Type	int	4	0	N		N	software_type	software_type_id	Y	optionlist			Y	Y	Y	Type of software	"SELECT software_type_id, name FROM $TB_SOFTWARE_TYPE ORDER BY name"	
software	4	other_type	Other Software Type	varchar	50	0	Y		N			N	text	25		Y	Y	Y	Only fill in if Type is Other		
software	5	name	Name	varchar	50	0	Y		N			Y	text	50		Y	Y	Y	Name of software		
software	6	version	Version	varchar	50	0	Y		N			N	text	25		Y	Y	Y	Version of software		
software	7	operating_system	Operating System	varchar	50	0	Y		N			Y	text	25		Y	Y	Y	Operating system the software runs on		
software	8	year	Year	varchar	10	0	Y		N			N	text	10		Y	Y	N	Year of release		
software	9	uri	URI	varchar	255	0	Y		N			N	text	75		Y	Y	N	URL for this software		SELF
software	10	comment	Comment	text	16	0	Y		N			N	textarea	4		Y	Y	N	Additional comments		
software	11	date_created	Date Record Created	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
software	12	created_by_id	Record Created By	int	4	0	N	1	N	contact	contact_id					N	N				
software	13	date_modified	Date Record Modified	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
software	14	modified_by_id	Record Modified By	int	4	0	N	1	N	contact	contact_id					N	N				
software	15	owner_group_id	Owner Group ID	int	4	0	N	1	N	work_group	work_group_id					N	N				
software	16	record_status	Record Status	char	1	0	N	N	N							N	N				
protocol_type	1	protocol_type_id	Protocol Type ID	int	4	0	N		Y							N	N				pkDEFAULT
protocol_type	2	name	Protocol Type Name	varchar	255	0	N		N			Y	text	50		Y	Y	Y	"Name of protocol type (e.g., hybridization, PCR, image analysis, etc.)"		
protocol_type	3	comment	Comment	text	16	0	Y		N			N	textarea	4		Y	Y	N	Additional notes		
protocol_type	4	sort_order	Sort Order	int	4	0	N	10	N			N	text	10		Y	Y	N	Number to control the default sort order		
protocol_type	5	date_created	Date Record Created	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
protocol_type	6	created_by_id	Record Created By	int	4	0	N	1	N	contact	contact_id					N	N				
protocol_type	7	date_modified	Date Record Modified	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
protocol_type	8	modified_by_id	Record Modified By	int	4	0	N	1	N	contact	contact_id					N	N				
protocol_type	9	owner_group_id	Owner Group ID	int	4	0	N	1	N	work_group	work_group_id					N	N				
protocol_type	10	record_status	Record Status	char	1	0	N	N	N							N	N				
protocol	1	protocol_id	Protocol ID	int	4	0	N		Y							N	N				pkDEFAULT
protocol	2	protocol_type_id	Protocol Type	int	4	0	N		N	protocol_type	protocol_type_id	Y	optionlist			Y	Y	N	Classification of this protocol	"SELECT protocol_type_id, name FROM $TB_PROTOCOL_TYPE ORDER BY name"	
protocol	3	other_type	Other Protocol Type	varchar	50	0	Y		N			N	text	50		Y	Y	N	Only fill in if Type is Other		
protocol	4	name	Name	varchar	50	0	Y		N			Y	text	50		Y	Y	Y	Name of the protocol		
protocol	5	abstract	Abstract	text	16	0	Y		N			N	textarea	6		Y	Y	N	Abstract of the protocol		
protocol	6	protocol	Protocol	text	16	0	Y		N			Y	textarea	6		Y	Y	N	Complete description of the protocol		
protocol	7	comment	Comment	text	16	0	Y		N			N	textarea	4		Y	Y	N	Additional comments		
protocol	8	date_created	Date Record Created	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
protocol	9	created_by_id	Record Created By	int	4	0	N	1	N	contact	contact_id					N	N				
protocol	10	date_modified	Date Record Modified	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
protocol	11	modified_by_id	Record Modified By	int	4	0	N	1	N	contact	contact_id					N	N				
protocol	12	owner_group_id	Owner Group ID	int	4	0	N	1	N	work_group	work_group_id					N	N				
protocol	13	record_status	Record Status	char	1	0	N	N	N							N	N				
organization_type	1	organization_type_id	Organization Type ID	int	4	0	N		Y							N	N				pkDEFAULT
organization_type	2	organization_type_name	Organization Type Name	varchar	255	0	N		N			Y	text	50		Y	Y	Y	"Name of organization type (e.g. non-profit organization, company, department, lab, group, etc.)"		
organization_type	3	comment	Comment	text	16	0	Y		N			N	textarea	4		Y	Y	N	Additional notes		
organization_type	4	sort_order	Sort Order	int	4	0	N	10	N			N	text	10		Y	Y	N	Number to control the default sort order		
organization_type	5	date_created	Date Record Created	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
organization_type	6	created_by_id	Record Created By	int	4	0	N	1	N	contact	contact_id					N	N				
organization_type	7	date_modified	Date Record Modified	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
organization_type	8	modified_by_id	Record Modified By	int	4	0	N	1	N	contact	contact_id					N	N				
organization_type	9	owner_group_id	Owner Group ID	int	4	0	N	1	N	work_group	work_group_id					N	N				
organization_type	10	record_status	Record Status	char	1	0	N	N	N							N	N				
organization	1	organization_id	Organization ID	int	4	0	N		Y							N	N				pkDEFAULT
organization	2	organization	Organization Name	varchar	100	0	N		N			Y	text	50		Y	Y	Y	Name of Organization		
organization	3	organization_type_id	Organization Type	int	4	0	N		N	organization_type	organization_type_id	Y	optionlist			Y	Y	N	Classification of this organization	"SELECT organization_type_id,organization_type_name FROM $TB_ORGANIZATION_TYPE ORDER BY sort_order,organization_type_name"	
organization	4	parent_organization_id	Parent Organization	int	4	0	Y		N	organization	organization_id	N	optionlist			Y	Y	N	"Organization to which this organization belongs, if appropriate"	"SELECT organization_id, organization FROM $TB_ORGANIZATION ORDER BY organization"	
organization	5	street	Street	varchar	100	0	Y		N			N	text	75		Y	Y	N	Street address		
organization	6	city	City	varchar	50	0	Y		N			N	text	25		Y	Y	N	City		
organization	7	province_state	Province/State	varchar	50	0	Y		N			N	text	15		Y	Y	N	Province or State		
organization	8	country	Country	varchar	50	0	Y		N			N	text	25		Y	Y	N	Country or origin		
organization	9	postal_code	Postal Code	varchar	25	0	Y		N			N	text	15		Y	Y	N	Postal code		
organization	10	phone	Phone	varchar	25	0	Y		N			N	text	25		Y	Y	N	General phone number of organization		
organization	11	fax	Fax	varchar	25	0	Y		N			N	text	25		Y	Y	N	General fax number		
organization	12	email	email	varchar	100	0	Y		N			N	text	50		Y	Y	N	General email contact for organization		
organization	13	uri	URI	varchar	255	0	Y		N			N	text	75		Y	Y	N	URL of organization		SELF
organization	14	comment	Comment	text	16	0	Y		N			N	textarea	4		Y	Y	N	Additional notes		
organization	15	sort_order	Sort Order	int	4	0	N	10	N							N	N	N			
organization	16	date_created	Date Record Created	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
organization	17	created_by_id	Record Created By	int	4	0	N	1	N	contact	contact_id					N	N				
organization	18	date_modified	Date Record Modified	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
organization	19	modified_by_id	Record Modified By	int	4	0	N	1	N	contact	contact_id					N	N				
organization	20	owner_group_id	Owner Group ID	int	4	0	N	1	N	work_group	work_group_id					N	N				
organization	21	record_status	Record Status	char	1	0	N	N	N							N	N				
contact_type	1	contact_type_id	Contact Type ID	int	4	0	N		Y							N	N				pkDEFAULT
contact_type	2	contact_type_name	Contact Type Name	varchar	100	0	N		N			Y	text	50		Y	Y	Y	"Name of contact type (e.g. investigator, lab_tech, IT administrator, etc.)"		
contact_type	3	comment	Comment	text	16	0	Y		N			N	textarea	4		Y	Y	N	Additional notes		
contact_type	4	sort_order	Sort Order	int	4	0	N	10	N			N	text	10		Y	Y	N	Number to control the default sort order		
contact_type	5	date_created	Date Record Created	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
contact_type	6	created_by_id	Record Created By	int	4	0	N	1	N	contact	contact_id					N	N				
contact_type	7	date_modified	Date Record Modified	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
contact_type	8	modified_by_id	Record Modified By	int	4	0	N	1	N	contact	contact_id					N	N				
contact_type	9	owner_group_id	Owner Group ID	int	4	0	N	1	N	work_group	work_group_id					N	N				
contact_type	10	record_status	Record Status	char	1	0	N	N	N							N	N				
contact	1	contact_id	Contact ID	int	4	0	N		Y							N	N				pkDEFAULT
contact	2	last_name	Last Name	varchar	50	0	Y		N			Y	text	25		Y	Y	Y	Last Name		
contact	3	first_name	First Name	varchar	50	0	Y		N			Y	text	25		Y	Y	Y	First Name		
contact	4	middle_name	Middle Name	varchar	50	0	Y		N			N	text	25		Y	Y	Y	Middle Name		
contact	5	gender	Gender	char	1	0	Y		N			N	optionlist			Y	Y	N	Gender of the this contact	"SELECT option_key,option_value FROM $TB_MISC_OPTION WHERE option_type='gender' ORDER BY sort_order,option_value"	
contact	6	contact_type_id	Contact Type	int	4	0	N		N	contact_type	contact_type_id	Y	optionlist			Y	Y	N	Classification of this contact	"SELECT contact_type_id,contact_type_name FROM $TB_CONTACT_TYPE ORDER BY sort_order,contact_type_name"	
contact	7	job_title	Job Title	varchar	100	0	Y		N			N	text	50		Y	Y	N	Job title or function of this contact if appropriate		
contact	8	supervisor_contact_id	Supervisor	int	4	0	Y		N	contact	contact_id	N	optionlist			Y	Y	N	Supervisor of this person if applicable	"SELECT contact_id, last_name||', '||first_name||' ('||organization||')' AS ""name"" FROM $TB_CONTACT C INNER JOIN $TB_ORGANIZATION O ON ( C.organization_id = O.organization_id ) ORDER BY last_name,first_name,organization"	
contact	9	is_at_local_facility	At Local Facility	char	1	0	Y		N			N	optionlist			Y	Y	N	Is this contact to be considered a local person at this institution (ISB) ?	"SELECT option_key,option_value FROM $TB_MISC_OPTION WHERE option_type='yesno' ORDER BY sort_order,option_value"	
contact	10	photo_filename	Photograph filename	varchar	255	0	Y		N			N	text	50		Y	Y	N	Filename of the photograph/mug shot of this contact		
contact	11	organization_id	Organization	int	4	0	N		N	organization	organization_id	Y	optionlist			Y	Y	N	Organization for which contact works	"SELECT O.organization_id,O.organization FROM $TB_ORGANIZATION O INNER JOIN $TB_ORGANIZATION_TYPE OT ON (O.organization_type_id=OT.organization_type_id) WHERE OT.organization_type_name NOT IN ('Lab','Department','Group') ORDER BY organization"	
contact	12	department_id	Department	int	4	0	Y		N	organization	organization_id	N	optionlist			Y	Y	N	Department in which this contact works	"SELECT O.organization_id,O.organization FROM $TB_ORGANIZATION O INNER JOIN $TB_ORGANIZATION_TYPE OT ON (O.organization_type_id=OT.organization_type_id) WHERE OT.organization_type_name IN ('Department') ORDER BY organization"	
contact	13	group_id	Group	int	4	0	Y		N	organization	organization_id	N	optionlist			Y	Y	N	Group to which this contact belongs	"SELECT O.organization_id,O.organization FROM $TB_ORGANIZATION O INNER JOIN $TB_ORGANIZATION_TYPE OT ON (O.organization_type_id=OT.organization_type_id) WHERE OT.organization_type_name IN ('Group') ORDER BY organization"	
contact	14	lab_id	Lab	int	4	0	Y		N	organization	organization_id	N	optionlist			Y	Y	N	Lab in which this contact works	"SELECT O.organization_id,O.organization FROM $TB_ORGANIZATION O INNER JOIN $TB_ORGANIZATION_TYPE OT ON (O.organization_type_id=OT.organization_type_id) WHERE OT.organization_type_name IN ('Lab') ORDER BY organization"	
contact	15	location	Primary Location	varchar	100	0	Y		N			N	text	25		Y	Y	N	Primary location (e.g. the room number)		
contact	16	alternate_location	Secondary Location	varchar	100	0	Y		N			N	text	25		Y	Y	N	Alternate/secondary location (e.g. the lab bench area designation)		
contact	17	phone	Phone	varchar	50	0	Y		N			N	text	25		Y	Y	N	Phone number for this contact		
contact	18	phone_extension	Phone Extension	varchar	50	0	Y		N			N	text	25		Y	Y	N	Extension/voice mail number		
contact	19	cell_phone	Cell Phone	varchar	50	0	Y		N			N	text	25		Y	Y	N	Cell phone number for this contact		
contact	20	pager	Pager	varchar	50	0	Y		N			N	text	25		Y	Y	N	Pager number for this contact		
contact	21	is_messenging_pager	Is Messenging Pager	char	1	0	Y		N			N	optionlist			Y	Y	N	Is the pager a messaging/NexTel pager?	"SELECT option_key,option_value FROM $TB_MISC_OPTION WHERE option_type='yesno' ORDER BY sort_order,option_value"	
contact	22	home_phone	Home Phone	varchar	50	0	Y		N			N	text	25		Y	Y	N	Home phone number for this contact		
contact	23	fax	Fax	varchar	50	0	Y		N			N	text	25		Y	Y	N	Fax number		
contact	24	email	Email address	varchar	100	0	Y		N			N	text	50		Y	Y	N	Email address of this contact		
contact	25	alternate_email	Alternate Email address	varchar	100	0	Y		N			N	text	50		Y	Y	N	Alternate/secondary email address of this contact		
contact	26	uri	URI	varchar	255	0	Y		N			N	text	75		Y	Y	N	URL for this contact		SELF
contact	27	comment	Comment	text	16	0	Y		N			N	textarea	4		Y	Y	N	Additional notes		
contact	28	date_created	Date Record Created	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
contact	29	created_by_id	Record Created By	int	4	0	N	1	N	contact	contact_id					N	N				
contact	30	date_modified	Date Record Modified	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
contact	31	modified_by_id	Record Modified By	int	4	0	N	1	N	contact	contact_id					N	N				
contact	32	owner_group_id	Owner Group ID	int	4	0	N	1	N	work_group	work_group_id					N	N				
contact	33	record_status	Record Status	char	1	0	N	N	N							N	N				
work_group	1	work_group_id	Work Group ID	int	4	0	N		Y							N	N				pkDEFAULT
work_group	2	work_group_name	Work Group Name	varchar	50	0	N		N			Y	text	25		Y	Y	Y	Short name of the work group		
work_group	3	primary_contact_id	Primary Contact	int	4	0	Y		N	contact	contact_id	N	optionlist			Y	Y	N	Primary contact for this group	"SELECT contact_id, last_name||', '||first_name||' ('||organization||')' AS ""name"" FROM $TB_CONTACT C INNER JOIN $TB_ORGANIZATION O ON ( C.organization_id = O.organization_id ) ORDER BY last_name,first_name,organization"	
work_group	4	sort_order	Sort Order	int	4	0	N	10	N			N	text	10		Y	Y	N	Number to control the default sort order		
work_group	5	comment	Comment	text	16	0	Y		N			N	textarea	4		Y	Y	N	Additional notes		
work_group	6	date_created	Date Record Created	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
work_group	7	created_by_id	Record Created By	int	4	0	N	1	N	contact	contact_id					N	N				
work_group	8	date_modified	Date Record Modified	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
work_group	9	modified_by_id	Record Modified By	int	4	0	N	1	N	contact	contact_id					N	N				
work_group	10	owner_group_id	Owner Group ID	int	4	0	N	1	N	work_group	work_group_id					N	N				
work_group	11	record_status	Record Status	char	1	0	N	N	N							N	N				
user_login	1	user_login_id	User Login ID	int	4	0	N		Y							N	N				pkDEFAULT
user_login	2	contact_id	Contact	int	4	0	N		N	contact	contact_id	Y	optionlist			Y	Y	N	Contact entry for this user	"SELECT contact_id, last_name||', '||first_name||' ('||organization||')' AS ""name"" FROM $TB_CONTACT C INNER JOIN $TB_ORGANIZATION O ON ( C.organization_id = O.organization_id ) WHERE C.record_status <> 'D' AND O.record_status <> 'D'  ORDER BY last_name,first_name,organization"	
user_login	3	username	Username	varchar	50	0	N		N			Y	text	25		Y	Y	Y	user login alias (preferably same as unix user alias)		
user_login	4	password	password	varchar	50	0	Y		N			N	password	25		Y	Y	N	password (leave blank to use unix password of this username)		
user_login	5	privilege_id	Privilege	int	4	0	N		N	privilege	privilege_id	Y	optionlist			Y	Y	N	General privilege of this user (different privileges may also be set by group)	"SELECT privilege_id, name FROM $TB_PRIVILEGE ORDER BY privilege_id"	
user_login	6	comment	Comment	text	16	0	Y		N			N	textarea	4		Y	Y	N	Additional comments		
user_login	7	date_created	Date Record Created	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
user_login	8	created_by_id	Record Created By	int	4	0	N	1	N	contact	contact_id					N	N				
user_login	9	date_modified	Date Record Modified	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
user_login	10	modified_by_id	Record Modified By	int	4	0	N	1	N	contact	contact_id					N	N				
user_login	11	owner_group_id	Owner Group ID	int	4	0	N	1	N	work_group	work_group_id					N	N				
user_login	12	record_status	Record Status	char	1	0	N	N	N							N	N				
user_work_group	1	user_work_group_id	User Login ID	int	4	0	N		Y							N	N				pkDEFAULT
user_work_group	2	contact_id	Username	int	4	0	N		N	contact	contact_id	Y	optionlist			Y	Y	Y	Username	"SELECT contact_id,username FROM $TB_USER_LOGIN ORDER BY username"	
user_work_group	3	work_group_id	Work Group	int	4	0	N		N	work_group	work_group_id	Y	optionlist			Y	Y	Y	Work Group	"SELECT work_group_id,work_group_name FROM $TB_WORK_GROUP ORDER BY work_group_name"	
user_work_group	4	privilege_id	Privilege	int	4	0	N		N	privilege	privilege_id	Y	optionlist			Y	Y	N	Privilege level of this user within this work	"SELECT privilege_id, name FROM $TB_PRIVILEGE ORDER BY privilege_id"	
user_work_group	5	comment	Comment	text	16	0	Y		N			N	textarea	4		Y	Y	N	Additional comments		
user_work_group	6	date_created	Date Record Created	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
user_work_group	7	created_by_id	Record Created By	int	4	0	N	1	N	contact	contact_id					N	N				
user_work_group	8	date_modified	Date Record Modified	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
user_work_group	9	modified_by_id	Record Modified By	int	4	0	N	1	N	contact	contact_id					N	N				
user_work_group	10	owner_group_id	Owner Group ID	int	4	0	N	1	N	work_group	work_group_id					N	N				
user_work_group	11	record_status	Record Status	char	1	0	N	N	N							N	N				
user_context	1	user_context_id	User Login ID	int	4	0	N		Y							N	N				pkDEFAULT
user_context	2	contact_id	Username	int	4	0	N		N	contact	contact_id	Y	current_contact_id			Y	Y	Y	Contact/username	"SELECT C.contact_id, username||' ('||first_name||' '||last_name||')' AS 'name' FROM $TB_CONTACT C INNER JOIN $TB_USER_LOGIN UL ON ( C.contact_id = UL.contact_id ) ORDER BY username"	
user_context	3	project_id	Active Project	int	4	0	Y		N	project	project_id	N	optionlist			Y	Y	N	"If an Active Project is selected, only relevant items are displayed in some screens"	"SELECT project_id, username||' - '||name FROM $TB_PROJECT P LEFT JOIN $TB_USER_LOGIN US ON ( P.PI_contact_id=US.contact_id ) ORDER BY username,name"	
user_context	4	work_group_id	Active Work Group	int	4	0	Y		N	work_group	work_group_id	N	optionlist			Y	Y	N	New records are written under this work group	"SELECT WG.work_group_id,WG.work_group_name FROM $TB_WORK_GROUP WG INNER JOIN $TB_USER_WORK_GROUP UWG ON ( WG.work_group_id=UWG.work_group_id ) WHERE contact_id=$contact_id ORDER BY WG.work_group_name"	
user_context	5	privilege_id	Privilege	int	4	0	Y		N	privilege	privilege_id	N	optionlist			Y	Y	N	General privilege of this user under this group	"SELECT privilege_id, name FROM $TB_PRIVILEGE ORDER BY privilege_id"	
user_context	6	comment	Comment	text	16	0	Y		N			N	textarea	4		Y	Y	N	Additional comments		
user_context	7	date_created	Date Record Created	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
user_context	8	created_by_id	Record Created By	int	4	0	N	1	N	contact	contact_id					N	N				
user_context	9	date_modified	Date Record Modified	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
user_context	10	modified_by_id	Record Modified By	int	4	0	N	1	N	contact	contact_id					N	N				
user_context	11	owner_group_id	Owner Group ID	int	4	0	N	1	N	work_group	work_group_id					N	N				
user_context	12	record_status	Record Status	char	1	0	N	N	N							N	N				
table_group_security	1	table_group_security_id	Table Group Security ID	int	4	0	N		Y							N	N				pkDEFAULT
table_group_security	2	table_group	Table Group	varchar	50	0	N		N			N	optionlist			Y	Y	Y	Table Group	"SELECT DISTINCT table_group,table_group FROM $TB_TABLE_PROPERTY ORDER BY table_group"	
table_group_security	3	work_group_id	Work Group	int	4	0	N		N	work_group	work_group_id	N	optionlist			Y	Y	Y	Associated Work Group	"SELECT work_group_id,work_group_name FROM $TB_WORK_GROUP ORDER BY work_group_name"	
table_group_security	4	privilege_id	Privilege	int	4	0	N		N		privilege_id	Y	optionlist			Y	Y	N	Privilege of this work group for this table group	"SELECT privilege_id, name FROM $TB_PRIVILEGE ORDER BY privilege_id"	
table_group_security	5	comment	Comment	text	16	0	Y		N			N	textarea	4		Y	Y	N	Additional comments		
table_group_security	6	date_created	Date Record Created	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
table_group_security	7	created_by_id	Record Created By	int	4	0	N	1	N	contact	contact_id					N	N				
table_group_security	8	date_modified	Date Record Modified	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
table_group_security	9	modified_by_id	Record Modified By	int	4	0	N	1	N	contact	contact_id					N	N				
table_group_security	10	owner_group_id	Owner Group ID	int	4	0	N	1	N	work_group	work_group_id					N	N				
table_group_security	11	record_status	Record Status	char	1	0	N	N	N							N	N				
help_text	1	help_text_id	Help Text ID	int	4	0	N		Y							N	N				pkDEFAULT
help_text	2	title	Title	varchar	255	0	N		N			Y	text	40		Y	Y	Y	Title for the help popup		
help_text	3	help_text	Text	text	16	0	N		N			Y	textarea	20		Y	Y	N	HTML text for the help popup		
help_text	4	date_created	Date Record Created	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
help_text	5	created_by_id	Record Created By	int	4	0	N	1	N	contact	contact_id					N	N				
help_text	6	date_modified	Date Record Modified	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
help_text	7	modified_by_id	Record Modified By	int	4	0	N	1	N	contact	contact_id					N	N				
help_text	8	owner_group_id	Owner Group ID	int	4	0	N	1	N	work_group	work_group_id					N	N				
